ID, RT,mass,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,TNBC,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal,Normal
1393,0.614,1963.5885,59.71745946,60.89814955,6.45E-06,103.1228829,6.79E-06,48.87643566,37.85615791,40.83142573,6.03E-06,7.18E-06,40.91281353,36.52778061,7.01E-06,6.23E-06,62.82598559,6.32E-06,45.46225321,6.78E-06,62.06080725,72.66784446,7.48E-06,66.36631504,6.15E-06,6.34E-06,7.31E-06,7.57E-06,8.35E-06,35.25204041,57.56657726,74.5007607,43.9227142,50.89072909,41.34560912,50.80895685,49.08383897,58.96832911,5.07E-06,53.39210429,5.16E-06,6.21E-06,70.76158973,51.02739377,47.45065899,59.75337358,5.66E-06,6.23E-06,5.64E-06,64.25753454,63.29610637,34.02250431,66.72465861,54.17334228,5.95E-06,43.2575863,55.41520234,47.78032051,6.09E-06,6.14E-06,61.80510912,55.28503377,78.07562883,59.93893025
1394,8.99615,224.1413,6.85E-06,6.54E-06,43.1775825,9.20E-06,6.79E-06,48.84650906,45.02767982,6.25E-06,43.46659613,44.22687775,41.65029912,46.42056167,45.18096078,40.5011968,38.48771995,49.0138883,6.71E-06,68.856,7.04E-06,6.06E-06,52.31466362,49.95952663,42.76155922,6.34E-06,48.58626238,58.96127546,65.20784564,66.72787027,47.37162558,56.28152249,42.67059147,28.54709243,38.31999453,51.69531477,51.97794289,55.49917934,5.07E-06,51.40683664,5.16E-06,6.21E-06,44.62218863,34.62621408,36.88409555,5.64E-06,39.01142451,43.55760169,35.48896995,42.16617013,43.25549508,40.09741846,41.48165398,41.92844036,38.54668635,5.60E-06,34.95007298,44.74037673,37.02392327,43.89141006,33.78795139,46.67321094,6.52E-06,44.61847246
1395,10.63841667,1058.5709,6.85E-06,40.73019752,40.39642777,35.01214232,21.88852516,11.83934313,98.93751971,46.24559481,69.98475587,7.18E-06,48.36210497,42.14082529,99.84103567,36.59065378,5.84E-06,15.56647343,24.82434107,54.40027347,32.85450262,34.48871929,19.81629658,38.8162787,44.96866855,31.40334074,55.44981248,44.64631908,50.08138781,54.5934886,32.69850654,27.90053266,37.2124384,24.48573522,24.6322284,5.39E-06,37.87240365,30.97659712,47.30664168,33.10263374,22.27209678,40.31777922,97.00413419,29.20390599,35.79497588,31.50386448,34.28929475,30.36636149,38.27585746,36.58511131,5.76E-06,54.22024571,43.91225802,24.98621366,26.2556789,47.25192051,5.21E-06,6.72E-06,30.89161566,30.98925296,8.009080285,32.59059029,23.88523901,35.43433067
1396,11.87926667,634.7695,6.85E-06,39.41463889,23.24779725,9.20E-06,6.79E-06,7.13E-06,5.63E-06,31.86674418,48.29796182,7.18E-06,6.00E-06,18.66734925,7.01E-06,6.23E-06,5.84E-06,6.32E-06,6.71E-06,8.85562501,26.25147749,6.06E-06,7.48E-06,7.03E-06,37.29078961,24.67821844,36.55007755,7.57E-06,8.35E-06,32.09803896,6.43E-06,7.54E-06,6.72E-06,51.4306266,5.02E-06,32.72973394,122.750162,6.18E-06,72.39389214,5.79E-06,29.0636926,56.66048139,6.30E-06,5.48E-06,5.59E-06,49.60098398,140.268697,69.59169045,83.57427443,6.33E-06,119.7194751,13.49927885,135.1816877,31.4193333,99.32373467,142.8177037,82.17500082,152.0214102,6.09E-06,29.40435591,40.30124154,30.41132746,174.8806418,63.88912677
1397,0.628966667,707.8031,58.2009722,57.05001669,41.3862635,100.7897654,53.70738388,101.6870339,5.63E-06,45.58959921,46.71225557,7.18E-06,6.00E-06,6.24E-06,48.64764236,6.23E-06,46.99963189,6.32E-06,77.74063978,54.3013207,7.04E-06,39.04597559,52.22877518,49.77438434,41.65960134,6.34E-06,7.31E-06,7.57E-06,51.99007346,6.99E-06,47.88915982,61.51181089,40.6952665,51.82706259,5.02E-06,32.43985003,32.24902538,35.74111598,31.3580172,5.79E-06,48.99597122,67.57390233,40.98956363,32.95613737,45.59571366,5.64E-06,52.79625832,38.62119814,39.13349744,35.67499811,35.89916905,5.63E-06,40.33974467,40.3095678,62.32057825,54.6884245,38.51683152,6.72E-06,55.01472057,6.14E-06,32.54932234,34.3857859,40.39466055,5.87E-06
1398,0.626866667,895.7894,40.41272644,41.7695143,45.31449525,72.416883,38.62110858,7.13E-06,5.63E-06,41.90698718,6.03E-06,56.5860918,41.96315518,37.73979514,50.43321296,45.39273632,36.68791396,6.32E-06,42.36328649,49.49352454,7.04E-06,6.06E-06,53.21210093,52.34707975,45.69940656,6.34E-06,66.50479613,64.80603437,60.19901677,57.70090836,6.43E-06,50.79193284,59.45789156,34.59273512,33.05051458,38.99269665,45.9815112,6.18E-06,37.29600265,5.79E-06,34.5653813,6.21E-06,41.43796296,38.3054444,37.2809489,32.41141185,37.40560109,44.95573891,5.64E-06,55.75929829,41.69039347,5.63E-06,50.06539099,39.07701577,37.43143337,42.86469733,39.22288651,6.72E-06,44.79385303,47.04842097,41.35125632,6.36E-06,49.56275974,41.36150721
1399,4.829666667,209.0368,66.93688441,109.077538,6.45E-06,9.20E-06,6.79E-06,7.13E-06,5.63E-06,6.25E-06,6.03E-06,78.00470314,69.97154085,6.24E-06,7.01E-06,56.4943912,54.65689153,6.32E-06,58.81329274,6.78E-06,67.19764213,53.28223198,7.48E-06,67.54158286,72.99574336,6.34E-06,7.31E-06,80.91793014,8.35E-06,68.08147755,6.43E-06,7.54E-06,6.72E-06,65.15493883,67.49334127,5.39E-06,48.47107608,59.59541424,49.05559885,5.79E-06,57.27154669,6.21E-06,57.5742991,59.3448169,5.59E-06,50.97935811,57.5441681,6.23E-06,5.64E-06,6.33E-06,5.76E-06,5.63E-06,58.18388999,51.39561228,57.80911311,53.78250718,58.80251918,6.72E-06,6.09E-06,93.6440904,5.66E-06,6.36E-06,63.97058952,52.54860365
1400,11.00536667,577.2486,27.76730442,25.43425055,28.4275009,44.75932929,46.95023252,85.40391247,53.36258273,6.25E-06,18.56656555,55.4445231,18.38607612,22.49077375,53.09754923,20.69736117,19.99450275,20.7814765,30.54090247,69.3791982,57.86429076,45.28633385,34.59402102,47.09950889,53.62582493,25.90022246,73.02325898,27.26425405,83.79465858,26.64197513,55.1675256,80.32716439,62.54241375,17.14136965,16.00179937,40.17541414,40.1851095,18.87946924,47.41471379,18.37405794,33.92103763,22.42003237,19.69177139,5.48E-06,18.47106347,16.10706139,32.62403213,40.61724718,53.29775309,23.71412035,36.52375329,10.80819233,32.82701521,5.47E-06,48.18789797,53.51212245,42.6891231,22.60869369,49.09545705,18.67244229,27.86283621,46.8715233,59.67776199,66.84373365
1401,9.73725,1629.0941,6.85E-06,6.54E-06,6.45E-06,9.20E-06,6.79E-06,7.13E-06,5.63E-06,6.25E-06,16.12465661,47.75683091,17.7087432,6.24E-06,7.01E-06,6.23E-06,5.84E-06,6.32E-06,6.71E-06,32.19209602,35.73582204,6.06E-06,46.73550079,27.51667392,6.15E-06,6.34E-06,38.55119548,33.43106993,8.35E-06,27.11954847,21.87421048,7.54E-06,32.86754355,5.02E-06,67.90356029,10.36198196,31.6672339,59.71538114,102.5330991,13.25424453,5.16E-06,6.21E-06,27.22524153,138.3829899,73.31930151,143.6352814,5.66E-06,105.1366254,111.2012267,36.8544528,101.0972498,33.97969193,5.71E-06,21.21243443,84.35165528,129.6810413,71.20690072,6.72E-06,22.5059688,24.26887187,36.2525359,19.87314284,220.0605862,80.36802978
1402,9.782366667,584.2636,100.5607438,49.19933081,49.63844203,9.20E-06,31.08360886,7.13E-06,55.20124175,50.40874991,114.7734997,58.59026035,54.42063575,41.9970942,45.53284747,45.49053307,61.3746458,42.63632679,61.52008037,6.78E-06,41.43119658,65.18542087,69.82851516,43.77070044,36.59907741,6.34E-06,7.31E-06,40.25835075,25.44775686,6.99E-06,40.82512456,44.27606792,42.97648178,52.47069321,88.18489238,5.39E-06,69.34530336,6.18E-06,69.84872438,5.79E-06,48.57973069,6.21E-06,6.30E-06,5.48E-06,5.59E-06,5.64E-06,87.11120316,6.23E-06,48.77410107,6.33E-06,5.76E-06,5.63E-06,5.71E-06,5.47E-06,5.95E-06,5.60E-06,40.49418538,6.72E-06,64.55835343,67.93963253,48.97946572,78.06606971,6.52E-06,78.29681251
1403,9.677016667,356.2716,6.85E-06,38.50090112,6.45E-06,9.20E-06,73.34614976,7.13E-06,115.4772688,40.73932696,17.89854163,43.52793326,33.58754216,36.58493118,7.01E-06,6.23E-06,92.33307682,26.91864129,16.85418755,42.16772413,123.0368042,28.65683728,34.43006644,58.69243962,6.15E-06,6.34E-06,34.23459442,51.51516125,8.35E-06,31.41183294,6.43E-06,29.24711701,6.72E-06,58.06586408,144.3201196,26.69395882,26.20235718,65.0912991,24.44354338,22.32920313,46.54979448,27.97841714,20.04986256,142.8944356,5.59E-06,5.64E-06,14.04734222,32.08031435,28.54915873,30.00713315,42.18153412,17.65448544,69.42712616,9.945446477,74.9821483,5.60E-06,5.21E-06,6.72E-06,31.08099479,6.14E-06,79.58290868,6.36E-06,17.08482562,36.4462337
1404,12.38066667,819.59,6.85E-06,6.54E-06,41.94248058,9.20E-06,58.84320339,91.89229914,5.63E-06,40.53516867,68.13140987,64.56637208,60.23503753,6.24E-06,7.01E-06,6.23E-06,51.80742362,74.9983004,6.71E-06,6.78E-06,7.04E-06,81.33990964,7.48E-06,56.99581293,6.15E-06,34.80935558,7.31E-06,7.57E-06,8.35E-06,6.99E-06,6.43E-06,7.54E-06,60.37994825,34.16273294,46.86375106,32.78618087,5.75E-06,69.6530642,35.11807163,26.74218571,61.28434634,43.43187925,6.30E-06,75.83590868,35.27951221,76.7573641,5.66E-06,6.23E-06,5.64E-06,6.33E-06,63.81572767,62.37534647,46.12299912,78.67306321,46.33686905,63.69249829,104.8737544,62.12839591,62.05506013,68.25677315,5.66E-06,6.36E-06,73.53848317,60.17050169
1405,10.22665,428.2922,18.81093774,29.04517793,32.66626139,35.35296072,44.57346728,47.62306989,20.48070845,44.37727745,22.33975701,7.18E-06,29.40343867,13.72961646,38.88245653,6.23E-06,34.82458001,56.09520027,6.71E-06,6.78E-06,66.79191091,6.06E-06,77.79851302,47.75002203,33.75384652,6.34E-06,247.3602038,48.14767259,59.82419602,6.99E-06,35.30856489,7.54E-06,80.29330884,23.61551932,74.93193802,53.04332084,37.25419506,47.82080639,5.07E-06,5.79E-06,31.14599659,6.21E-06,32.54251164,39.85022161,5.59E-06,83.41889156,59.21569811,69.8714815,32.46948173,6.33E-06,49.54824413,28.65827012,56.93335467,33.70860531,35.93861815,5.60E-06,5.21E-06,6.72E-06,44.05315891,6.14E-06,34.84561841,29.42147932,51.35751814,50.52667936
1406,4.33295,333.1323,24.24397885,30.80757159,37.18777267,29.49656591,45.31160239,78.93990579,20.69002575,6.25E-06,53.01499256,7.18E-06,6.00E-06,6.24E-06,44.16433195,39.28438426,25.90611705,6.32E-06,46.67109983,51.38866984,24.47792386,41.33288062,57.51573689,42.26425655,30.26977003,6.34E-06,27.56818021,47.84943624,34.63454597,6.99E-06,38.47013407,56.70238359,35.71871247,27.04909266,33.35763368,27.57103873,5.75E-06,30.29843207,33.69051624,37.17335747,32.94709628,51.71445848,61.0621306,57.30148803,47.57167501,49.72139102,38.14782537,61.83148768,38.83278523,62.71086871,29.43000772,5.63E-06,5.71E-06,46.96657759,62.48848248,40.92521321,40.4373079,25.14557957,32.38807477,6.14E-06,21.74348849,37.5936963,66.49026745,34.72034266
1407,0.747283333,175.1194,6.85E-06,6.54E-06,6.45E-06,9.20E-06,52.76479826,39.26597847,47.51636436,51.23375596,44.91922106,63.02514274,6.00E-06,6.24E-06,79.82627842,71.44564192,5.84E-06,6.32E-06,6.71E-06,6.78E-06,7.04E-06,64.0672116,49.52381683,7.03E-06,6.15E-06,6.34E-06,7.31E-06,7.57E-06,67.67623318,6.99E-06,6.43E-06,57.64704513,99.60530045,5.02E-06,90.02567618,5.39E-06,44.59358647,6.18E-06,88.13508589,68.32844092,50.73454914,55.90628664,70.30119097,77.45889674,76.37651628,5.64E-06,51.03521564,76.87240694,5.64E-06,134.6990267,64.33773033,5.63E-06,56.41434201,61.23423444,5.95E-06,92.12745181,26.00197149,60.22155421,60.04119549,58.73929423,33.4563157,6.36E-06,6.52E-06,5.87E-06
1408,4.735716667,1525.6838,45.51645083,77.37888748,61.61396604,80.41536849,52.95920588,44.12153912,31.41979079,51.58480133,30.44754256,7.18E-06,16.95721226,49.94470508,53.32456948,23.58457556,41.89293214,6.32E-06,63.39959659,39.83360841,15.66827154,43.33933275,58.98484965,32.75416207,38.323174,54.53298562,7.31E-06,7.57E-06,28.39641877,6.99E-06,46.49971383,54.44995484,6.72E-06,23.01577918,18.19361248,30.62533051,23.49793836,41.97507391,35.81008911,47.04485749,26.61105652,40.87812011,46.07924788,43.53641702,38.76802112,42.47926039,56.12701026,22.23667724,35.72437528,27.60892394,16.18826395,14.4023643,35.96212349,33.05744726,19.88607477,8.74811186,23.66317515,18.82082458,35.93681022,43.22176678,23.61718147,47.45737365,25.75786927,34.71161369
1409,10.05425,1643.1081,6.85E-06,6.54E-06,6.45E-06,9.20E-06,6.79E-06,7.13E-06,5.63E-06,6.25E-06,38.89331017,7.18E-06,6.00E-06,6.24E-06,7.01E-06,6.23E-06,5.84E-06,6.32E-06,6.71E-06,46.1360907,81.9115614,6.06E-06,39.20477601,89.98072902,75.5494193,105.7045362,7.31E-06,59.61995156,60.80532923,39.05964001,18.24883813,7.54E-06,90.72636268,62.5729109,58.5175711,8.172875238,81.5715847,73.91986921,52.70872234,38.14206055,38.9742269,6.21E-06,40.90419469,78.74917631,63.43474061,84.12655554,71.2051002,84.40496701,19.26046858,73.22526212,53.7013244,31.10538383,79.1441643,5.47E-06,45.09059288,22.13314404,27.00301142,6.72E-06,6.09E-06,37.11568308,55.67681306,43.61043055,47.6362221,97.34105589
1410,0.756983333,253.1173,44.77537986,37.72924125,34.94373041,69.60050582,151.5894465,114.1883729,54.13548299,49.25257382,58.42836687,7.18E-06,6.00E-06,6.24E-06,42.41555177,18.5748023,54.97849258,6.32E-06,130.0991879,6.78E-06,7.04E-06,6.06E-06,75.30063789,33.79399216,23.59975591,40.70246505,7.31E-06,7.57E-06,8.35E-06,6.99E-06,49.50155064,23.32002693,6.72E-06,43.58583946,36.1629009,32.2487009,40.97259022,48.05800666,30.84623543,48.18530933,59.79062349,45.80148844,48.63946023,20.8095671,57.44481838,31.86295395,34.06720776,28.13286228,5.64E-06,20.05084716,25.2476502,5.63E-06,5.71E-06,5.47E-06,39.43878181,42.04890643,41.29813962,6.72E-06,44.33462856,39.17380095,49.45035611,43.14245622,37.41620648,27.1934535
1411,12.54865,537.3799,29.99481633,49.99809056,45.67588561,40.01742116,26.59880662,21.33153366,5.63E-06,6.25E-06,25.15625067,31.9994135,42.30289985,6.24E-06,7.01E-06,49.41641867,27.08682463,6.32E-06,27.22435686,6.78E-06,41.02171108,27.34752465,19.50456341,7.03E-06,6.15E-06,28.58807802,7.31E-06,36.03969545,8.35E-06,44.22615238,63.4146906,34.608812,44.90384235,5.02E-06,5.02E-06,106.3288067,55.53817089,69.65301593,58.2246181,43.47716582,41.89616688,65.78825568,6.30E-06,5.48E-06,5.59E-06,5.64E-06,48.42214649,58.17045924,58.80256064,6.33E-06,56.11390977,52.44778578,5.71E-06,66.41838839,48.30354751,74.83393462,62.11775409,55.80254174,52.83947746,60.70490326,39.31503687,40.64729063,6.52E-06,42.63712366
1412,6.694266667,206.1516,23.03318546,21.75313409,6.45E-06,38.40526629,6.79E-06,40.27367104,5.63E-06,6.25E-06,6.03E-06,7.18E-06,14.36384816,6.24E-06,17.43908714,6.23E-06,11.25661514,6.32E-06,14.05400867,26.88091305,58.09941505,24.07303638,60.79644983,68.51678947,45.31571886,47.65990731,48.46736197,64.70414349,38.50651708,36.6292185,21.90451451,32.35219397,29.10401119,45.78948176,64.12537112,49.54916819,56.51872975,71.26750324,28.51591725,24.09959747,32.33640267,23.24824482,36.93777136,50.52529669,19.2921507,22.79567355,28.85074562,29.59780888,25.6731183,38.07268224,44.81665871,80.84457318,27.36893588,25.9899704,22.35872069,18.39775857,18.06810096,49.03471939,30.9816097,24.69830591,36.62598946,30.3481736,35.27678979,44.55119948
1413,11.77783333,936.6756,6.85E-06,71.40764683,44.81471932,86.49906093,103.7762555,7.13E-06,134.5021526,6.25E-06,308.2241064,7.18E-06,6.00E-06,63.90627695,7.01E-06,6.23E-06,5.84E-06,6.32E-06,6.71E-06,32.87024227,7.04E-06,6.06E-06,54.80046931,33.33696836,52.13369307,6.34E-06,70.28040286,58.20841091,47.55763009,6.99E-06,89.72427332,47.75384762,111.5395527,25.95370091,23.14910172,27.10091512,25.78822773,6.18E-06,5.07E-06,5.79E-06,20.39201573,6.21E-06,24.90969991,48.99216186,40.64646431,5.64E-06,94.84976757,65.05314161,5.64E-06,6.33E-06,35.22981744,55.43183874,5.71E-06,18.22068732,5.95E-06,11.68601686,5.21E-06,6.72E-06,51.93643841,42.7875248,27.03998983,6.36E-06,6.52E-06,28.90277587
1414,7.206083333,311.2096,6.85E-06,74.47157631,6.45E-06,9.20E-06,82.13328538,7.13E-06,51.77471763,6.25E-06,6.03E-06,7.18E-06,6.00E-06,6.24E-06,7.01E-06,55.70270201,5.84E-06,73.76494996,6.71E-06,62.44371722,64.87144843,6.06E-06,7.48E-06,7.03E-06,62.22922844,6.34E-06,7.31E-06,7.57E-06,8.35E-06,6.99E-06,6.43E-06,7.54E-06,86.60786687,62.36231699,73.13964388,50.63885296,54.70470794,54.39231112,54.63160288,60.52177502,61.60753004,68.04226678,76.88710962,46.14882884,61.98992363,49.23650759,5.66E-06,6.23E-06,47.10024892,6.33E-06,5.76E-06,65.57747585,5.71E-06,5.47E-06,62.88362954,5.60E-06,50.67311851,61.1259517,65.54438339,64.66593079,5.66E-06,62.48300248,6.52E-06,5.87E-06
1415,9.240816667,393.2891,6.85E-06,50.97718182,6.45E-06,9.20E-06,78.04846488,52.16859861,35.79600181,6.25E-06,6.03E-06,59.26463622,6.00E-06,60.19297327,50.0417545,6.23E-06,51.25362006,6.32E-06,76.04740829,65.04142028,50.83318403,45.77638999,7.48E-06,76.72195025,6.15E-06,6.34E-06,47.52501904,7.57E-06,8.35E-06,48.52083183,6.43E-06,7.54E-06,6.72E-06,38.70153454,40.26092575,34.9702973,5.75E-06,61.59107899,54.23201975,66.99421848,65.65779537,6.21E-06,53.08954237,41.23151571,75.70063436,61.8306483,60.81130627,40.46594458,5.64E-06,6.33E-06,5.76E-06,64.34964325,5.71E-06,5.47E-06,41.39321889,57.86206862,50.90457642,64.99501401,6.09E-06,39.51842873,41.1571426,50.03946078,6.52E-06,5.87E-06
1416,7.285183333,534.0274,6.85E-06,31.69581017,6.45E-06,9.20E-06,6.79E-06,7.13E-06,5.63E-06,6.25E-06,6.03E-06,7.18E-06,6.00E-06,19.0690288,7.01E-06,24.82069265,83.45669415,29.36077853,6.71E-06,30.70119121,7.04E-06,6.06E-06,7.48E-06,7.03E-06,6.15E-06,6.34E-06,253.0757269,36.62288477,25.86654073,6.99E-06,6.43E-06,7.54E-06,13.46532264,5.02E-06,5.02E-06,33.59619913,94.60821986,6.18E-06,25.28131141,48.84535332,21.06806384,17.24582966,6.30E-06,39.61109909,332.6656743,5.64E-06,24.45081783,6.23E-06,47.74230298,6.33E-06,18.39424778,141.0428896,5.71E-06,5.47E-06,5.95E-06,105.9150059,82.64749161,6.72E-06,132.4323464,62.39789409,186.471292,30.03960355,6.52E-06,42.45983646
1417,4.84285,521.8689,72.32758936,88.45178254,90.50346841,117.4513902,68.19348274,103.5219123,50.48609627,87.01531125,55.79299304,7.18E-06,35.75836866,89.76613161,7.01E-06,46.0869971,58.47956953,6.32E-06,89.76869874,64.2805978,7.04E-06,86.08844379,130.6898515,7.03E-06,46.74979269,89.27994186,7.31E-06,68.225921,8.35E-06,6.99E-06,55.58179804,88.48571839,6.72E-06,5.02E-06,5.02E-06,38.28165788,5.75E-06,59.68331514,41.69725902,5.79E-06,52.22788387,46.86702984,6.30E-06,60.61593242,5.59E-06,5.64E-06,5.66E-06,6.23E-06,5.64E-06,45.22171539,5.76E-06,5.63E-06,5.71E-06,51.14615238,5.95E-06,5.60E-06,5.21E-06,50.89217681,79.70048824,6.14E-06,5.66E-06,6.36E-06,6.52E-06,5.87E-06
1418,10.26595,1427.934,6.85E-06,6.54E-06,6.45E-06,9.20E-06,6.79E-06,7.13E-06,5.63E-06,6.25E-06,112.9240848,18.59319474,6.00E-06,16.90638204,20.02389499,6.23E-06,5.84E-06,6.32E-06,6.71E-06,77.9004511,148.4303788,6.06E-06,40.60774601,7.03E-06,139.2844672,6.34E-06,7.31E-06,61.44920493,8.35E-06,6.99E-06,86.22498977,113.6352588,112.5362622,5.02E-06,5.02E-06,5.39E-06,79.45772866,65.9661022,5.07E-06,41.31502785,48.11744563,27.29311681,6.30E-06,70.2676145,37.95179575,5.64E-06,22.62810213,57.79855403,56.69534581,53.54020532,28.01661246,5.63E-06,73.8353753,5.47E-06,5.95E-06,5.60E-06,97.24219637,78.89871616,58.02146665,6.14E-06,24.67991129,29.50671825,64.31564256,68.95595382
1419,0.939016667,232.9381,54.29187388,70.87513181,72.72816939,44.17952287,6.79E-06,48.15805447,33.14026236,39.90331872,46.23686384,56.31898331,33.16892893,36.78455144,39.74945022,41.29330912,47.62181663,68.32668149,6.71E-06,46.61869349,50.60151836,50.58197063,63.92513522,41.73281324,33.0347802,33.44006471,41.04335275,38.97579255,8.35E-06,41.28189146,70.05565375,38.64089881,65.8002927,33.58097206,31.02634238,5.39E-06,37.78752593,42.49257105,5.07E-06,40.33224686,27.35627223,48.27455143,41.54996582,32.14916008,50.12752755,42.05365512,38.05592407,6.23E-06,5.64E-06,37.88504755,35.28481961,27.75936142,5.71E-06,5.47E-06,60.05133454,48.25995522,50.31510511,6.72E-06,40.27194604,6.14E-06,5.66E-06,6.36E-06,6.52E-06,28.74626837
1420,10.6292,1034.5693,6.85E-06,58.86302534,80.26422736,26.67486471,43.409345,7.13E-06,49.63867768,58.93090652,6.03E-06,64.74002728,6.00E-06,6.24E-06,51.13200524,6.23E-06,34.43919452,78.77650507,21.59412621,6.78E-06,7.04E-06,36.36204619,26.56356455,38.3209773,71.06253272,50.87939331,97.94476028,106.872394,96.45238647,6.99E-06,57.01987311,52.94709877,57.64045351,46.49127841,60.69161283,69.50750147,58.40704698,6.18E-06,32.36958235,5.79E-06,5.16E-06,42.08650087,47.32057602,25.88057796,5.59E-06,66.25814056,35.33165384,6.23E-06,37.68737166,43.65866126,43.33561134,5.63E-06,5.71E-06,69.83926586,5.95E-06,5.60E-06,45.98966485,6.72E-06,57.50227094,6.14E-06,5.66E-06,6.36E-06,44.87499241,5.87E-06
1421,9.967166667,445.2469,20.15682244,6.54E-06,6.45E-06,9.20E-06,6.79E-06,7.13E-06,5.63E-06,6.25E-06,6.03E-06,7.18E-06,6.00E-06,6.24E-06,7.01E-06,6.23E-06,5.84E-06,6.32E-06,6.71E-06,6.78E-06,7.04E-06,6.06E-06,7.48E-06,7.03E-06,6.15E-06,6.34E-06,7.31E-06,7.57E-06,8.35E-06,6.99E-06,49.14653224,62.93430853,47.58531859,50.03582804,53.69076565,43.71953017,47.51285642,62.85649709,85.69262352,73.98506714,49.38720607,70.59496792,42.4849053,42.50032202,67.20353549,76.57283729,70.66461258,66.83651916,59.77581152,96.76839708,44.10750512,61.24195958,94.22289019,78.71314811,78.91752754,41.03313745,60.93707149,33.19461912,6.09E-06,64.70532915,55.54106805,93.93872018,45.97673194,81.96529553
1422,9.479783333,576.1267,31.14009566,37.48485663,34.8558473,43.15806508,39.14020284,35.61120052,32.08798294,29.75255352,30.54913667,43.91428297,25.28877469,35.31809999,40.79221962,27.34427272,31.22878678,29.4958153,33.97725075,31.22575241,35.02946934,29.46015812,41.03512128,33.1637818,34.66623931,38.8600892,40.20433696,42.8028103,47.44380817,40.15124062,34.98289233,34.37671534,38.2266253,31.2147394,28.09577388,25.35287574,33.67913046,39.06267105,33.28417768,28.78284305,27.94854047,34.99533496,27.65544471,37.22073821,33.36870389,33.43007134,31.19164955,36.32912782,34.97792048,37.01211845,36.59880845,33.38584273,35.43641061,26.22815675,34.82761028,27.9099916,28.86023296,6.72E-06,33.37984106,33.2594921,37.14695517,37.49774392,51.55418423,35.57634918
1423,9.168166667,356.2713,13.90543001,150.7369594,28.5587317,9.20E-06,16.56915792,7.13E-06,5.63E-06,59.28965068,108.5324601,85.76649714,27.92471169,6.24E-06,24.09933425,15.39131178,95.670284,6.32E-06,6.71E-06,63.36980616,62.10727515,87.37901696,41.72280584,30.33217696,6.15E-06,6.34E-06,34.81236034,37.28980291,8.35E-06,36.69833653,11.74693707,30.57054434,6.72E-06,37.54958716,124.5152308,119.9107098,22.89992497,20.50766636,24.29188893,5.79E-06,46.01984639,83.17164681,28.43110087,77.05080037,12.65874169,5.64E-06,15.93454808,22.65935777,5.64E-06,6.33E-06,21.00239203,45.21741587,46.1628294,5.47E-06,45.3560272,29.45344275,5.21E-06,6.72E-06,6.09E-06,16.4301158,42.73561505,24.58688604,6.52E-06,13.09850452
1424,6.824416667,597.6813,17.9564228,70.524156,125.7020299,68.09695655,6.79E-06,20.27190738,5.63E-06,127.2224699,53.38797218,31.4231895,24.99458614,104.2348893,70.45288974,65.08121798,5.84E-06,124.4765231,27.12370533,6.78E-06,121.3098044,36.13272453,163.0656215,7.03E-06,6.15E-06,6.34E-06,27.49031568,163.1055195,36.2246615,38.44817502,6.43E-06,52.4484635,120.3035032,5.02E-06,5.02E-06,89.5110723,5.75E-06,6.18E-06,5.07E-06,5.79E-06,60.74411069,43.24424305,82.45020175,5.48E-06,5.59E-06,5.64E-06,5.66E-06,6.23E-06,5.64E-06,6.33E-06,5.76E-06,5.63E-06,5.71E-06,74.22329716,5.95E-06,5.60E-06,5.21E-06,6.72E-06,6.09E-06,52.51472479,5.66E-06,67.48131211,6.52E-06,5.87E-06
1425,9.014233333,865.5985,6.85E-06,6.54E-06,6.45E-06,9.20E-06,6.79E-06,7.13E-06,5.63E-06,6.25E-06,85.07682731,7.18E-06,71.80246435,6.24E-06,7.01E-06,6.23E-06,5.84E-06,6.32E-06,6.71E-06,98.5761524,36.89921456,6.06E-06,89.40811547,73.48243903,108.9958482,6.34E-06,7.31E-06,45.62362227,24.67027741,124.1957199,6.43E-06,44.20603546,106.0355477,5.02E-06,42.05064718,5.39E-06,5.75E-06,6.18E-06,79.06823735,62.31624716,5.16E-06,6.21E-06,81.28668827,88.95696374,27.62007999,29.43510528,5.66E-06,53.63339445,5.64E-06,19.35706518,5.76E-06,29.49245431,28.66783435,5.47E-06,50.91724681,41.24346342,58.58309867,94.03866271,29.98791346,6.14E-06,58.82373184,97.11845458,71.74127357,61.99914955
